,"A,B",A,B,DNA_max_Cfrac,AA_max_Cfrac,ksize,PdN,PdS,PdN/PdS,dN/dS,ANI_approx,AAI_approx
1236,"('negative_0.01_12', 'negative_0.01_27')",negative_0.01_12,negative_0.01_27,0.7592184368737475,0.8570568763165815,7,0.021794840636028545,0.016793166884214727,1.2978398170100542,0.4481330309855344,0.9869682418188827,0.9782051593639715
1237,"('negative_0.01_12', 'negative_0.01_28')",negative_0.01_12,negative_0.01_28,0.8357715430861723,0.8979837496238339,7,0.015254356399594715,0.010048587689992505,1.5180597383636996,0.5241730935157168,0.9914935304554727,0.9847456436004053
1238,"('negative_0.01_12', 'negative_0.01_29')",negative_0.01_12,negative_0.01_29,0.7809619238476954,0.8483298224495938,7,0.023224040697519155,0.01147795437058352,2.0233606048338455,0.698649177453839,0.9882962243338056,0.9767759593024808
1239,"('negative_0.01_12', 'negative_0.01_30')",negative_0.01_12,negative_0.01_30,0.793186372745491,0.8693951248871502,7,0.01979538497530242,0.012762398485440696,1.5510709055108203,0.5355715682705523,0.9890274489910617,0.9802046150246976
1240,"('negative_0.01_12', 'negative_0.01_31')",negative_0.01_12,negative_0.01_31,0.7874749498997996,0.8702979235630455,7,0.019650040268715085,0.013905995238761348,1.4130624907696558,0.48791843851687666,0.9886871570220485,0.9803499597312849
1241,"('negative_0.01_12', 'negative_0.01_32')",negative_0.01_12,negative_0.01_32,0.78436873747495,0.8609690039121276,7,0.021158210417766443,0.012943342225403942,1.6346790534703741,0.5644407494045687,0.988501097848067,0.9788417895822336
1242,"('negative_0.01_12', 'negative_0.01_33')",negative_0.01_12,negative_0.01_33,0.8147294589178357,0.8841408365934397,7,0.01743744994657226,0.011409605268235756,1.5283131656726083,0.5277135146044433,0.99029034261578,0.9825625500534277
1243,"('negative_0.01_12', 'negative_0.01_34')",negative_0.01_12,negative_0.01_34,0.781062124248497,0.8708997893469757,7,0.019553215577556404,0.015131087402677101,1.2922544862239649,0.4462044638531179,0.9883022621641719,0.9804467844224436
1244,"('negative_0.01_12', 'negative_0.01_35')",negative_0.01_12,negative_0.01_35,0.8014028056112225,0.8712007222389407,7,0.019504824738309834,0.011627629928269934,1.6774548948181,0.5792108829640973,0.9895129207318042,0.9804951752616902
1245,"('negative_0.01_12', 'negative_0.01_36')",negative_0.01_12,negative_0.01_36,0.794689378757515,0.865783930183569,7,0.020378060559136935,0.011918049217595872,1.7098486662608052,0.5903961762425202,0.9891166116378929,0.9796219394408631
1246,"('negative_0.01_12', 'negative_0.01_37')",negative_0.01_12,negative_0.01_37,0.7960921843687375,0.8654829972916039,7,0.020426710834718254,0.01162555261822118,1.7570528907763643,0.6066953927792827,0.9891996853260008,0.9795732891652817
1247,"('negative_0.01_12', 'negative_0.01_38')",negative_0.01_12,negative_0.01_38,0.7964929859719438,0.8666867288594643,7,0.020232196648131806,0.011750464075444778,1.721821071766136,0.5945301458564685,0.9892233950591982,0.9797678033518682
1248,"('negative_0.01_12', 'negative_0.01_39')",negative_0.01_12,negative_0.01_39,0.7738476953907816,0.8633764670478483,7,0.02076766933244023,0.01519546524413451,1.366701775745669,0.47191047862070185,0.9878656413804436,0.9792323306675598
1249,"('negative_0.01_12', 'negative_0.01_40')",negative_0.01_12,negative_0.01_40,0.7939879759519038,0.8910622931086368,7,0.016342269384732377,0.016075901939908044,1.0165693623797918,0.35101273947643036,0.989075022407108,0.9836577306152676
1250,"('negative_0.01_12', 'negative_0.01_41')",negative_0.01_12,negative_0.01_41,0.8004610142313089,0.8669876617514294,7,0.020183604285239798,0.0111115884121471,1.8164463564160855,0.6272034504216977,0.9894575157036021,0.9798163957147602
1251,"('negative_0.01_12', 'negative_0.01_42')",negative_0.01_12,negative_0.01_42,0.7635270541082164,0.8600662052362323,7,0.02130490467456425,0.016505551991870315,1.290772019321609,0.44569258066261835,0.9872342433570868,0.9786950953254357
1252,"('negative_0.01_12', 'negative_0.01_43')",negative_0.01_12,negative_0.01_43,0.7603206412825652,0.8380981041227806,7,0.024915792592514086,0.013472947258631462,1.8493201312394174,0.638554484777736,0.9870364253088674,0.9750842074074859
1253,"('negative_0.01_12', 'negative_0.01_44')",negative_0.01_12,negative_0.01_44,0.7765531062124249,0.8618718025880229,7,0.02101164794860766,0.01447073192269821,1.4520100338290167,0.501366693295221,0.9880298267099241,0.9789883520513923
1254,"('negative_0.01_12', 'negative_0.01_45')",negative_0.01_12,negative_0.01_45,0.7812625250501002,0.8594643394523022,7,0.02140277418801184,0.013246150451996841,1.6157731459848699,0.557912700631547,0.9883143356121464,0.9785972258119882
1255,"('negative_0.01_12', 'negative_0.01_46')",negative_0.01_12,negative_0.01_46,0.7821643286573147,0.8639783328317785,7,0.02067017992336173,0.013819638379940158,1.4957106224548864,0.5164561342108801,0.9883686296540612,0.9793298200766383
1256,"('negative_0.01_12', 'negative_0.01_47')",negative_0.01_12,negative_0.01_47,0.7781563126252505,0.8603671381281974,7,0.021255991930044127,0.013942173287292192,1.5245823941535877,0.526425310985768,0.9881268648464308,0.9787440080699559
1257,"('negative_0.01_12', 'negative_0.01_48')",negative_0.01_12,negative_0.01_48,0.7590180360721442,0.855853144748721,7,0.02199122797132047,0.016633036671768964,1.3221414949830474,0.4565241933349536,0.9869558346930721,0.9780087720286795
1258,"('negative_0.01_12', 'negative_0.01_49')",negative_0.01_12,negative_0.01_49,0.7841683366733467,0.8552512789647908,7,0.022089510436553828,0.012047300408934758,1.8335651711790442,0.6331144313039749,0.988489069946003,0.9779104895634462
1259,"('negative_0.01_12', 'negative_0.01_50')",negative_0.01_12,negative_0.01_50,0.7597194388777555,0.8498344869094192,7,0.022976730537063283,0.015520670051880403,1.4803955280448438,0.5111679625984438,0.9869992459930371,0.9770232694629367
1260,"('negative_0.01_12', 'negative_0.01_51')",negative_0.01_12,negative_0.01_51,0.8055110220440882,0.8859464339452302,7,0.017151044131198945,0.013273437586833747,1.2921328042564868,0.4461624481064999,0.9897538817098472,0.982848955868801
1261,"('negative_0.01_12', 'negative_0.01_52')",negative_0.01_12,negative_0.01_52,0.7805611222444889,0.8663857959674992,7,0.020280803475189346,0.014491979406919708,1.3994501997087823,0.48321823039271855,0.9882720656321669,0.9797191965248107
1262,"('negative_0.01_12', 'negative_0.01_53')",negative_0.01_12,negative_0.01_53,0.7907815631262525,0.8627746012639181,7,0.020865217010832326,0.012112129707385288,1.7226711994431418,0.5948236877000983,0.9888844535154435,0.9791347829891677
1263,"('negative_0.01_12', 'negative_0.01_54')",negative_0.01_12,negative_0.01_54,0.7919839679358718,0.8627746012639181,7,0.020865217010832326,0.011902211581002908,1.7530537807053648,0.6053145341449018,0.9889560029433667,0.9791347829891677
1264,"('negative_0.01_12', 'negative_0.01_55')",negative_0.01_12,negative_0.01_55,0.7886773547094188,0.8796268432139633,7,0.018155663959605328,0.01518969869681086,1.1952616257896664,0.4127136555417234,0.9887589923333587,0.9818443360403947
1265,"('negative_0.01_12', 'negative_0.01_56')",negative_0.01_12,negative_0.01_56,0.7645290581162325,0.8480288895576287,7,0.02327354784244262,0.01435662220633327,1.6211019213262954,0.5597526813548195,0.9872958992641904,0.9767264521575574
1266,"('negative_0.01_12', 'negative_0.01_57')",negative_0.01_12,negative_0.01_57,0.7898797595190381,0.8660848630755341,7,0.020329424775744065,0.012805540154337325,1.5875491803333535,0.5481672057653283,0.988830723416525,0.9796705752242559
1267,"('negative_0.01_12', 'negative_0.01_58')",negative_0.01_12,negative_0.01_58,0.7771543086172344,0.8712007222389407,7,0.019504824738309834,0.01587091575060262,1.228966560267276,0.42435168224475445,0.9880662383508274,0.9804951752616902
1268,"('negative_0.01_12', 'negative_0.01_59')",negative_0.01_12,negative_0.01_59,0.7958917835671343,0.8781221787541378,7,0.018395770721548632,0.01369130536033758,1.3436097024641234,0.46393698246519055,0.989187826195888,0.9816042292784514
1269,"('negative_0.01_12', 'negative_0.01_60')",negative_0.01_12,negative_0.01_60,0.7704408817635271,0.8543484802888955,7,0.022237045349091433,0.014333537577081445,1.5513996617727692,0.535685085006741,0.9876581100929296,0.9777629546509086
1270,"('negative_0.01_12', 'negative_0.01_61')",negative_0.01_12,negative_0.01_61,0.7665330661322646,0.8600662052362323,7,0.02130490467456425,0.015965298900143754,1.3344507238992198,0.46077446520286963,0.987418980540989,0.9786950953254357
1271,"('negative_0.01_12', 'negative_0.01_62')",negative_0.01_12,negative_0.01_62,0.7893365403888555,0.8853445681613,7,0.01724645710012629,0.01598352671380443,1.0790145009255754,0.3725745137725081,0.9887983298330305,0.9827535428998737
1272,"('negative_0.01_12', 'negative_0.01_63')",negative_0.01_12,negative_0.01_63,0.7859719438877756,0.8669876617514294,7,0.020183604285239798,0.013636160369850825,1.4801530443910875,0.511084235058806,0.9885972158382483,0.9798163957147602
1273,"('negative_0.01_12', 'negative_0.01_64')",negative_0.01_12,negative_0.01_64,0.748496993987976,0.8233523924164912,7,0.02738531675885214,0.013154069419498371,2.081889329112,0.7188586472718566,0.9863000394654956,0.9726146832411479
1274,"('negative_0.01_12', 'negative_0.01_65')",negative_0.01_12,negative_0.01_65,0.8028056112224449,0.8760156485103822,7,0.01873251332581638,0.012157845441893245,1.5407757415033658,0.5320167358554223,0.9895953320895444,0.9812674866741836
1275,"('negative_0.01_12', 'negative_0.01_66')",negative_0.01_12,negative_0.01_66,0.7755511022044088,0.8648811315076738,7,0.02052405489989373,0.015136214634152267,1.3559569149861765,0.4682003697485901,0.9879690809390261,0.9794759451001063
1276,"('negative_0.01_12', 'negative_0.01_67')",negative_0.01_12,negative_0.01_67,0.7957915831663327,0.8775203129702076,7,0.01849191217766477,0.013612573036297593,1.3584435601084777,0.4690589871226582,0.9891818955643417,0.9815080878223352
1277,"('negative_0.01_12', 'negative_0.01_68')",negative_0.01_12,negative_0.01_68,0.8067134268537074,0.8784231116461029,7,0.018347721172442655,0.011870134458591863,1.5457045778586083,0.5337186210543177,0.9898241854808989,0.9816522788275573
1278,"('negative_0.01_12', 'negative_0.01_69')",negative_0.01_12,negative_0.01_69,0.8039078156312626,0.8775203129702076,7,0.01849191217766477,0.01220848262739882,1.5146773552484236,0.5230051854445229,0.9896599877146661,0.9815080878223352
1279,"('negative_0.01_12', 'negative_0.01_70')",negative_0.01_12,negative_0.01_70,0.7564128256513026,0.8597652723442673,7,0.021353832090707403,0.01774252338349369,1.2035397462445168,0.4155720200037121,0.9867942575314572,0.9786461679092926
1280,"('negative_0.01_12', 'negative_0.01_71')",negative_0.01_12,negative_0.01_71,0.7604208416833668,0.8612699368040927,7,0.02110934163097966,0.017261295257732456,1.222929178592401,0.422267025791995,0.9870426191392789,0.9788906583690203
1281,"('negative_0.01_12', 'negative_0.01_72')",negative_0.01_12,negative_0.01_72,0.7728456913827655,0.8606680710201625,7,0.021207093847617986,0.014934463670883469,1.4200104078035132,0.49031749507116823,0.9878046932378709,0.978792906152382
1282,"('negative_0.01_12', 'negative_0.01_73')",negative_0.01_12,negative_0.01_73,0.7856713426853708,0.8712007222389407,7,0.019504824738309834,0.01436773761328991,1.3575432168435624,0.4687481062643691,0.9885792079467429,0.9804951752616902
1283,"('negative_0.01_12', 'negative_0.01_74')",negative_0.01_12,negative_0.01_74,0.7593186372745491,0.8477279566656636,7,0.02332307004810108,0.015246811986793674,1.5297014266525235,0.5281928692925754,0.9869744442122116,0.9766769299518989
1284,"('negative_0.01_12', 'negative_0.01_75')",negative_0.01_12,negative_0.01_75,0.7910821643286573,0.8739091182666265,7,0.019069950722963802,0.013854890828221333,1.3764057010192963,0.4752611613385014,0.9889023505810929,0.9809300492770362
1285,"('negative_0.01_12', 'negative_0.01_76')",negative_0.01_12,negative_0.01_76,0.7822645290581163,0.8672885946433945,7,0.02013502637719089,0.014337123151602849,1.404397950989202,0.48492664675411906,0.9883746586448321,0.9798649736228091
1286,"('negative_0.01_12', 'negative_0.01_77')",negative_0.01_12,negative_0.01_77,0.7927855711422845,0.8627746012639181,7,0.020865217010832326,0.011762417874944364,1.7738884328602396,0.6125085620190065,0.9890036451096205,0.9791347829891677
1287,"('negative_0.01_12', 'negative_0.01_78')",negative_0.01_12,negative_0.01_78,0.7598196392785571,0.8477279566656636,7,0.02332307004810108,0.01515621530070499,1.5388452582232854,0.5313501564268743,0.9870054444911244,0.9766769299518989
1288,"('negative_0.01_12', 'negative_0.01_79')",negative_0.01_12,negative_0.01_79,0.770941883767535,0.8615708696960578,7,0.021060487477757017,0.015420620593266099,1.3657354028250812,0.4715767982848935,0.9876886841475236,0.978939512522243
1289,"('negative_0.01_12', 'negative_0.01_80')",negative_0.01_12,negative_0.01_80,0.7970941883767535,0.8751128498344869,7,0.01887704409543023,0.013001268802817934,1.4519386055104686,0.5013420297054084,0.9892589383623578,0.9811229559045698
1290,"('negative_0.01_12', 'negative_0.01_81')",negative_0.01_12,negative_0.01_81,0.7839679358717435,0.845621426421908,7,0.02367014802372247,0.010501928748241296,2.2538857948056816,0.7782475614351456,0.9884770391161245,0.9763298519762775
1291,"('negative_0.01_12', 'negative_0.01_82')",negative_0.01_12,negative_0.01_82,0.7849699398797595,0.8537466145049654,7,0.02233547621377041,0.011660348130755893,1.91550680676997,0.6614081799160884,0.9885371640019671,0.9776645237862296
1292,"('negative_0.01_12', 'negative_0.01_83')",negative_0.01_12,negative_0.01_83,0.7710420841683366,0.8579596749924767,7,0.02164770522646997,0.014815513854499862,1.4611511581081604,0.5045230456247908,0.9876947966876609,0.97835229477353
1293,"('negative_0.01_12', 'negative_0.01_84')",negative_0.01_12,negative_0.01_84,0.7781563126252505,0.865783930183569,7,0.020378060559136935,0.014820104658199384,1.3750281141140626,0.47478549231741174,0.9881268648464308,0.9796219394408631
1294,"('negative_0.01_12', 'negative_0.01_85')",negative_0.01_12,negative_0.01_85,0.790380761523046,0.8727053866987662,7,0.019263085237906874,0.013784294987956303,1.397466120301222,0.4825331446780004,0.9888605806797086,0.9807369147620931
1295,"('negative_0.01_12', 'negative_0.01_86')",negative_0.01_12,negative_0.01_86,0.7871743486973948,0.8642792657237436,7,0.020621457046258618,0.012987289753632392,1.5878183545178115,0.5482601493178093,0.9886691818721657,0.9793785429537414
1296,"('negative_0.01_12', 'negative_0.01_87')",negative_0.01_12,negative_0.01_87,0.7983967935871743,0.8799277761059284,7,0.018107684857503248,0.01354477231122253,1.3368762827042957,0.4616119899920662,0.9893358613461765,0.9818923151424968
1297,"('negative_0.01_12', 'negative_0.01_88')",negative_0.01_12,negative_0.01_88,0.7811623246492986,0.8555522118567559,7,0.022040361796083263,0.01262625104160664,1.745598255844493,0.6027402049328519,0.9883082992568907,0.9779596382039167
1298,"('negative_0.01_12', 'negative_0.01_89')",negative_0.01_12,negative_0.01_89,0.781062124248497,0.8760156485103822,7,0.01873251332581638,0.015951789654417126,1.1743204826318192,0.4054828572316147,0.9883022621641719,0.9812674866741836
1299,"('negative_0.01_12', 'negative_0.01_90')",negative_0.01_12,negative_0.01_90,0.783066132264529,0.8600662052362323,7,0.02130490467456425,0.013025964451375383,1.635572149309429,0.5647491277884575,0.9884228641107541,0.9786950953254357
1300,"('negative_0.01_12', 'negative_0.01_91')",negative_0.01_12,negative_0.01_91,0.7924849699398797,0.8850436352693349,7,0.017294184434989646,0.015385858886532544,1.1240311355076502,0.38811837414389716,0.9889857846758983,0.9827058155650104
1301,"('negative_0.01_12', 'negative_0.01_92')",negative_0.01_12,negative_0.01_92,0.7802605210420842,0.8594643394523022,7,0.02140277418801184,0.013423120003251743,1.594470896693692,0.5505572154502882,0.9882539388515759,0.9785972258119882
1302,"('negative_0.01_12', 'negative_0.01_93')",negative_0.01_12,negative_0.01_93,0.7969939879759519,0.8766175142943123,7,0.018636230391561148,0.01325946912513365,1.4055035096567867,0.48530838674247795,0.9892530162519105,0.9813637696084389
1303,"('negative_0.01_12', 'negative_0.01_94')",negative_0.01_12,negative_0.01_94,0.7816633266533066,0.8666867288594643,7,0.020232196648131806,0.014345994640511672,1.4103028165783695,0.4869655465315446,0.9883384736622324,0.9797678033518682
1304,"('negative_0.01_12', 'negative_0.01_95')",negative_0.01_12,negative_0.01_95,0.7819639278557114,0.8645801986157087,7,0.02057274870823489,0.013952412965257843,1.4744939645538009,0.5091302030073662,0.9883565694654769,0.9794272512917651
1305,"('negative_0.01_12', 'negative_0.01_96')",negative_0.01_12,negative_0.01_96,0.7696392785571142,0.8648811315076738,7,0.02052405489989373,0.016189791581705082,1.2677158193368274,0.4377314712508328,0.9876091521986949,0.9794759451001063
1306,"('negative_0.01_12', 'negative_0.01_97')",negative_0.01_12,negative_0.01_97,0.7844689378757514,0.8615708696960578,7,0.021060487477757017,0.013023438959667955,1.6171218326418122,0.558378390643137,0.9885071107016247,0.978939512522243
